article_id,similar_images,similarity_scores
462435035,"[254303058, 809841002, 767754004]","[1.0, 1.0, 1.0]"
463970032,"[722970003, 910432001, 832884008]","[1.0, 1.0, 1.0]"
464297007,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
464363015,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
464454016,"[861600002, 547636001, 839824002]","[1.0, 1.0, 1.0]"
464679015,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
464695004,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
464908039,"[756189001, 645022001, 596028004]","[1.0, 1.0, 1.0]"
464927003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
464927021,"[860978001, 792231001, 559076002]","[1.0, 1.0, 1.0]"
466599001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
466891001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
466917003,"[697920011, 500435018, 466917003]","[1.0, 1.0, 1.0]"
466987019,"[657157001, 568800003, 466987019]","[1.0, 1.0, 1.0]"
467302099,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
467302100,"[853006001, 658880001, 754236004]","[1.0, 1.0, 1.0]"
468013001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
468480002,"[741356005, 729928018, 497664024]","[1.0, 1.0, 1.0]"
468591010,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
468591020,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
469137015,"[796059001, 703775001, 573716013]","[1.0, 1.0, 1.0]"
469562015,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
469562050,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
469562068,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
469682004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
470111002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
470167001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
471566003,"[866636002, 893562001, 752857002]","[1.0, 1.0, 1.0]"
471566004,"[866636002, 893562001, 752857002]","[1.0, 1.0, 1.0]"
471714020,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
472320001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
472755002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
474088001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
474123015,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
474471004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
474471020,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
474915001,"[741356005, 729928018, 497664024]","[1.0, 1.0, 1.0]"
475791010,"[622963003, 822359002, 622963013]","[1.0, 1.0, 1.0]"
475827010,"[869095002, 869005001, 733668003]","[1.0, 1.0, 1.0]"
476315015,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
476366004,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
476583019,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
477507007,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
477507009,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
477515002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
477515013,"[477515013, 714900001, 621018003]","[1.0, 1.0, 1.0]"
477877003,"[697920011, 500435018, 466917003]","[1.0, 1.0, 1.0]"
477893017,"[477515013, 714900001, 621018003]","[1.0, 1.0, 1.0]"
478022003,"[892300001, 668806001, 853472001]","[1.0, 1.0, 1.0]"
478641001,"[478641001, 745924001, 723595001]","[1.0, 1.0, 1.0]"
478751007,"[638039004, 793945002, 734435001]","[1.0, 1.0, 1.0]"
478818002,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
478992015,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
479095001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
479227020,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
479549006,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
479604005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
480812004,"[728345001, 638224002, 873660002]","[1.0, 1.0, 1.0]"
480920004,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
481093016,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
481347003,"[481347003, 757915002, 757813005]","[1.0, 0.0, 0.0]"
481529007,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
481781006,"[829021001, 648976001, 919008001]","[1.0, 1.0, 1.0]"
481912021,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
482160001,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
482194001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
482207007,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
482207009,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
482638017,"[869095002, 869005001, 733668003]","[1.0, 1.0, 1.0]"
483290001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
483299013,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
483387001,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
483633004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
483645007,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
484398005,"[575324001, 570190001, 910528002]","[1.0, 1.0, 1.0]"
484398062,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
484644001,"[575324001, 570190001, 910528002]","[1.0, 1.0, 1.0]"
484767009,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
485052003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
485240007,"[108775044, 757915002, 757871001]","[0.0, 0.0, 0.0]"
485414002,"[883341001, 749420001, 674586001]","[1.0, 1.0, 1.0]"
485537031,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
485539032,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
485539043,"[577294018, 485539043, 748516005]","[1.0, 1.0, 1.0]"
485542015,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
485544017,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
485546019,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
485546025,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
485549002,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
485549013,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
485551003,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
485673009,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
485673023,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
485673024,"[741356005, 729928018, 497664024]","[1.0, 1.0, 1.0]"
485683008,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
485689026,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
485689027,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
485689035,"[853006001, 658880001, 754236004]","[1.0, 1.0, 1.0]"
485726004,"[485726004, 673214025, 779924003]","[1.0, 1.0, 1.0]"
485726008,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
485726012,"[189616015, 630915001, 696769002]","[1.0, 1.0, 1.0]"
485973039,"[609355013, 651015001, 745475014]","[1.0, 1.0, 1.0]"
486639003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
486755001,"[609355013, 651015001, 745475014]","[1.0, 1.0, 1.0]"
487050001,"[527718001, 741261006, 827839002]","[1.0, 1.0, 1.0]"
487050036,"[477515013, 714900001, 621018003]","[1.0, 1.0, 1.0]"
487050037,"[419634001, 859174003, 679709019]","[1.0, 1.0, 1.0]"
487052001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
487053029,"[646789007, 108775044, 757964002]","[1.0, 0.0, 0.0]"
487205007,"[527718001, 741261006, 827839002]","[1.0, 1.0, 1.0]"
487205023,"[527718001, 741261006, 827839002]","[1.0, 1.0, 1.0]"
487275017,"[552041001, 636809001, 894941002]","[1.0, 1.0, 1.0]"
487750037,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
487800014,"[741356005, 729928018, 497664024]","[1.0, 1.0, 1.0]"
487910001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
487932045,"[805806003, 692783005, 881359001]","[1.0, 1.0, 1.0]"
488012019,"[527718001, 741261006, 827839002]","[1.0, 1.0, 1.0]"
488012028,"[477515013, 714900001, 621018003]","[1.0, 1.0, 1.0]"
488015046,"[419634001, 859174003, 679709019]","[1.0, 1.0, 1.0]"
488016033,"[527718001, 741261006, 827839002]","[1.0, 1.0, 1.0]"
488175001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
488178001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
488546001,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
488697015,"[499334003, 392220001, 695341001]","[1.0, 1.0, 1.0]"
489001015,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
490113004,"[889901002, 840205002, 577033005]","[1.0, 1.0, 1.0]"
490473018,"[624612001, 687176004, 857525004]","[1.0, 1.0, 1.0]"
490793029,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
490829009,"[869095002, 869005001, 733668003]","[1.0, 1.0, 1.0]"
491070001,"[527718001, 741261006, 827839002]","[1.0, 1.0, 1.0]"
491070024,"[527718001, 741261006, 827839002]","[1.0, 1.0, 1.0]"
491563006,"[626654002, 595021001, 607427003]","[1.0, 1.0, 1.0]"
491680015,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
491696003,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
491912004,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
491912008,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
491912014,"[741356005, 729928018, 497664024]","[1.0, 1.0, 1.0]"
491913003,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
491913008,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
491913012,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
491913024,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
492899008,"[719523001, 784333003, 749205001]","[1.0, 1.0, 1.0]"
492971004,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
493103040,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
493124001,"[108775044, 757964002, 757871001]","[0.0, 0.0, 0.0]"
493197001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
493420005,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
493425007,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
493438020,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
493649005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
493666011,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
493810024,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
493836020,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
494088019,"[494088019, 642687001, 108775044]","[1.0, 1.0, 0.0]"
494094008,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
494428013,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
494691007,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
495573002,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
495616004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
495685012,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
495695003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
495733010,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
496111028,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
496159008,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
496735008,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
497197002,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
497225027,"[741356005, 729928018, 497664024]","[1.0, 1.0, 1.0]"
497284006,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
497284017,"[782575003, 745969001, 834634001]","[1.0, 1.0, 1.0]"
497284018,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
497350001,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
497637001,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
497640024,"[552041001, 636809001, 894941002]","[1.0, 1.0, 1.0]"
497640025,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
497653002,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
497664024,"[741356005, 729928018, 497664024]","[1.0, 1.0, 1.0]"
497709002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
498061007,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
498106001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
498480001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
498620002,"[552041001, 636809001, 894941002]","[1.0, 1.0, 1.0]"
498620006,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
498738008,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
498738029,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
498741010,"[853006001, 658880001, 754236004]","[1.0, 1.0, 1.0]"
498744008,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
499188004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
499243001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
499248004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
499249003,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
499288002,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
499334003,"[499334003, 392220001, 695341001]","[1.0, 1.0, 1.0]"
499368003,"[527718001, 741261006, 827839002]","[1.0, 1.0, 1.0]"
499368007,"[651595001, 631536028, 499368007]","[1.0, 1.0, 1.0]"
499802004,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
499802011,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
499802015,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
499967001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
500153006,"[869095002, 869005001, 733668003]","[1.0, 1.0, 1.0]"
500357001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
500358001,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
500369005,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
500435018,"[697920011, 500435018, 466917003]","[1.0, 1.0, 1.0]"
500435120,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
500449023,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
500780006,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
500814001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
501118010,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
501120002,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
501286002,"[808168002, 807329002, 720654003]","[1.0, 1.0, 1.0]"
501320001,"[514865004, 548986001, 813421004]","[1.0, 1.0, 1.0]"
501323003,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
501509003,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
501616007,"[754344001, 777045001, 738230004]","[1.0, 1.0, 1.0]"
501616010,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
501616048,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
501616068,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
501616087,"[736640004, 742525002, 867943002]","[1.0, 1.0, 1.0]"
501619013,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
501619015,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
501619017,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
501619018,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
501620012,"[756189001, 645022001, 596028004]","[1.0, 1.0, 1.0]"
501620015,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
501620038,"[664361001, 456032014, 699453001]","[1.0, 1.0, 1.0]"
501620043,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
501722014,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
501722020,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
501722026,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
501820043,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
501880002,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
501902001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
501915005,"[872000001, 696279001, 811756004]","[1.0, 1.0, 1.0]"
501921001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
502024002,"[650122002, 867985001, 734426002]","[1.0, 1.0, 1.0]"
502186001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
502261001,"[814600001, 587286002, 616977003]","[1.0, 1.0, 1.0]"
502315001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
502456006,"[555102007, 620197043, 671505001]","[1.0, 1.0, 1.0]"
502718001,"[650122002, 867985001, 734426002]","[1.0, 1.0, 1.0]"
502836005,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
502880007,"[712999001, 502880007, 778139005]","[1.0, 1.0, 1.0]"
502941009,"[622963003, 822359002, 622963013]","[1.0, 1.0, 1.0]"
503215003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
503502001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
503554010,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
503569016,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
503569034,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
503654002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
503657001,"[701307004, 814118013, 616763002]","[1.0, 1.0, 1.0]"
503809002,"[552041001, 636809001, 894941002]","[1.0, 1.0, 1.0]"
504113021,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
504113022,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
504152002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
504154022,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
504154037,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
504155001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
504155011,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
504155015,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
504347006,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
504357001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
504410007,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
504619001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
504631015,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
504881006,"[797383001, 888728007, 816919014]","[1.0, 1.0, 1.0]"
504890004,"[829021001, 648976001, 919008001]","[1.0, 1.0, 1.0]"
504927003,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
504960004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
505071002,"[648435001, 696542002, 681110002]","[1.0, 1.0, 1.0]"
505082005,"[514865004, 548986001, 813421004]","[1.0, 1.0, 1.0]"
505094004,"[736765001, 678421004, 654910001]","[1.0, 1.0, 1.0]"
505232002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
505420001,"[872000001, 696279001, 811756004]","[1.0, 1.0, 1.0]"
505507003,"[514865004, 548986001, 813421004]","[1.0, 1.0, 1.0]"
505507006,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
505718008,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
505763001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
505882002,"[670080001, 561067001, 619285004]","[1.0, 1.0, 1.0]"
505991004,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
506098006,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
506166017,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
506166019,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
506166025,"[861600002, 547636001, 839824002]","[1.0, 1.0, 1.0]"
506200001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
506205001,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
506321004,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
506410003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
506410004,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
506410007,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
506411008,"[698260001, 684212002, 803986011]","[1.0, 1.0, 1.0]"
506411009,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
506411010,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
506452011,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
506905008,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
507077003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
507224001,"[811756002, 857812006, 801938001]","[1.0, 1.0, 1.0]"
507563005,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
507676015,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
507706004,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
507883007,"[814118004, 734872002, 662965001]","[1.0, 1.0, 1.0]"
507909001,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
507909006,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
508156004,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
508206001,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
508318009,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
508542005,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
508543015,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
508543022,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
508543023,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
508543050,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
508544014,"[756189001, 645022001, 596028004]","[1.0, 1.0, 1.0]"
508638025,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
508691004,"[552041001, 636809001, 894941002]","[1.0, 1.0, 1.0]"
508811001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
508835006,"[892300001, 668806001, 853472001]","[1.0, 1.0, 1.0]"
508903009,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
508929006,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
508929014,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
508929024,"[552041001, 636809001, 894941002]","[1.0, 1.0, 1.0]"
508931019,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
508932016,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
508932044,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
508933016,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
508933027,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
508935029,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
508941001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
508941003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
508942006,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
508987006,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
509014003,"[821756004, 853840001, 821138003]","[1.0, 1.0, 1.0]"
509041005,"[872000001, 696279001, 811756004]","[1.0, 1.0, 1.0]"
509091023,"[860978001, 792231001, 559076002]","[1.0, 1.0, 1.0]"
509091045,"[670080001, 561067001, 619285004]","[1.0, 1.0, 1.0]"
509091057,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
509228001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
509280004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
